episode_idx,return_sum,steps,conflicts,avg_manhattan_FM
0,-35.0,500,0,4.556
1,-30.000000000000004,500,0,4.2
2,-40.0,500,0,4.174
3,-25.000000000000004,500,0,4.242
4,-25.000000000000004,500,0,4.27
5,-30.0,500,0,5.22
6,-45.0,500,0,5.358
7,-15.0,500,0,5.068
8,-30.0,500,0,3.97
9,-25.0,500,0,3.994
10,-40.0,500,0,4.866
11,-30.000000000000004,500,0,5.152
12,-30.000000000000004,500,0,4.508
13,-15.0,500,0,4.56
14,-15.000000000000002,500,0,4.882
15,-30.000000000000004,500,0,4.446
