episode_idx,return_sum,steps,conflicts,avg_manhattan_FM
0,-15.0,500,0,3.956
1,-15.000000000000002,500,0,4.93
2,-20.000000000000004,500,0,4.964
3,-30.0,500,0,4.562
4,-15.0,500,0,5.5
5,-30.000000000000004,500,0,3.98
6,-35.0,500,0,4.432
7,-25.000000000000004,500,0,3.806
8,-30.0,500,0,6.014
9,-30.0,500,0,5.224
10,-40.0,500,0,5.542
11,-15.000000000000002,500,0,4.338
12,-40.0,500,0,3.634
13,-20.0,500,0,3.544
14,-15.0,500,0,4.35
15,-20.0,500,0,4.792
