episode_idx,return_sum,steps,conflicts,avg_manhattan_FM
0,29.270000000000046,500,0,5.508
1,37.150000000000034,500,0,5.648
2,30.480000000000047,500,0,3.872
3,33.99000000000005,500,0,4.824
4,18.830000000000027,500,0,4.414
5,26.160000000000018,407,0,4.221130221130221
6,0.21,1,0,6.0
