episode_idx,return_sum,steps,conflicts,avg_manhattan_FM
0,26.59,500,0,6.016
1,34.72,500,0,4.268
2,33.66,500,0,4.546
3,22.48,500,0,5.812
4,43.36,500,0,5.348
5,24.88,500,0,4.744
6,32.63,500,0,5.336
7,34.84,500,0,5.618
8,24.55,500,0,5.24
9,33.4,500,0,5.672
10,41.94,500,0,4.388
11,38.69,500,0,4.79
12,34.45,500,0,3.572
13,25.05,500,0,4.984
14,36.99,500,0,5.694
15,23.39,500,0,6.11
