episode_idx,return_sum,steps,conflicts,avg_manhattan_FM
0,-30.0,500,0,4.05
1,-15.0,500,0,5.702
2,-30.0,500,0,4.184
3,-25.0,500,0,4.982
4,-13.7,437,0,4.141876
5,-30.0,500,0,4.244
