global_step,episode_idx,agent,action,reward,pos_F,pos_M,carry_F,carry_M,terminal
280,0,F,DOWN,0.21000000000000005,"(1, 7)","(5, 0)",1,0,0
281,0,M,PICKUP,0.6399999999999999,"(1, 7)","(5, 0)",1,1,0
282,0,F,LEFT,-0.18000000000000002,"(1, 6)","(5, 0)",1,1,0
283,0,M,RIGHT,0.23000000000000018,"(1, 6)","(5, 1)",1,1,0
284,0,F,WAIT,0.0,"(1, 6)","(5, 1)",1,1,0
285,0,M,RIGHT,0.22,"(1, 6)","(5, 2)",1,1,0
286,0,F,WAIT,0.0,"(1, 6)","(5, 2)",1,1,0
287,0,M,RIGHT,0.21000000000000005,"(1, 6)","(5, 3)",1,1,0
288,0,F,UP,-0.16999999999999987,"(0, 6)","(5, 3)",1,1,0
289,0,M,UP,-0.18000000000000002,"(0, 6)","(4, 3)",1,1,0
290,0,F,WAIT,0.01000000000000014,"(0, 6)","(4, 3)",1,1,0
291,0,M,DOWN,0.21000000000000005,"(0, 6)","(5, 3)",1,1,0
292,0,F,DOWN,0.22,"(1, 6)","(5, 3)",1,1,0
293,0,M,WAIT,-0.009999999999999967,"(1, 6)","(5, 3)",1,1,0
294,0,F,RIGHT,0.21000000000000005,"(1, 7)","(5, 3)",1,1,0
295,0,M,LEFT,-0.18000000000000002,"(1, 7)","(5, 2)",1,1,0
296,0,F,LEFT,-0.18000000000000002,"(1, 6)","(5, 2)",1,1,0
297,0,M,LEFT,-0.16999999999999987,"(1, 6)","(5, 1)",1,1,0
298,0,F,RIGHT,0.21000000000000005,"(1, 7)","(5, 1)",1,1,0
299,0,M,WAIT,0.01000000000000014,"(1, 7)","(5, 1)",1,1,0
300,0,F,LEFT,-0.18000000000000002,"(1, 6)","(5, 1)",1,1,0
301,0,M,LEFT,-0.1599999999999999,"(1, 6)","(5, 0)",1,1,0
302,0,F,LEFT,-0.16999999999999987,"(1, 5)","(5, 0)",1,1,0
303,0,M,UP,-0.14999999999999994,"(1, 5)","(4, 0)",1,1,0
