episode_idx,return_sum,steps,conflicts,avg_manhattan_FM
0,36.13,500,0,3.77
1,36.58,500,0,4.976
2,36.38,500,0,4.994
3,40.74,395,0,5.731646
4,43.87,422,0,4.93128
5,37.13,385,0,5.077922
6,39.85,500,0,4.58
7,37.33,416,0,4.850962
8,38.01,361,0,5.257618
9,41.52,378,0,3.907407
10,32.03,500,0,4.636
11,44.07,486,0,5.6893
12,34.26,133,0,5.947368
13,29.05,500,0,4.52
14,36.8,270,0,3.874074
15,30.72,500,0,3.178
16,31.26,500,0,4.494
17,35.37,472,0,5.970339
